date,city,temperature,humidity,CO(GT),C6H6(GT)
2004-04-07,Dallas,21.87,29,1.0,5.9
2004-04-07,Dallas,21.87,29,1.0,6.0
2004-04-07,Dallas,21.87,29,0.6,4.0
2004-04-07,Dallas,21.87,29,1.1,6.1
2004-04-07,Dallas,21.87,29,0.6,4.2
2004-04-07,Houston,21.97,38,1.1,6.4
2004-04-07,Houston,21.97,38,2.2,12.3
2004-04-07,Houston,21.97,38,0.7,4.8
2004-04-07,Houston,21.97,38,0.6,3.8
2004-04-07,Houston,21.97,38,0.8,4.9
2004-04-07,Houston,21.97,38,0.7,3.9
2004-04-07,Houston,21.97,38,0.4,3.2
2004-04-07,Houston,21.97,38,0.5,4.1
2004-04-07,Houston,21.97,38,0.6,4.0
2004-04-07,Houston,21.97,38,0.9,5.5
2004-04-07,Houston,21.97,38,1.6,9.1
2004-04-07,Houston,21.97,38,1.6,9.1
2004-04-07,Houston,21.97,38,1.7,10.1
2004-04-07,Houston,21.97,38,1.3,7.4
2004-04-07,Houston,21.97,38,1.9,9.9
2004-04-07,Houston,21.97,38,1.1,7.2
2004-04-07,Houston,21.97,38,0.8,6.1
2004-04-07,Houston,21.97,38,0.6,4.3
2004-04-07,Houston,21.97,38,1.0,5.4
2004-04-07,Houston,21.97,38,1.0,5.9
2004-04-07,Houston,21.97,38,1.0,6.0
2004-04-07,Houston,21.97,38,0.6,4.0
2004-04-07,Houston,21.97,38,1.1,6.1
2004-04-07,Houston,21.97,38,0.6,4.2
2004-04-07,Los Angeles,19.78,39,1.1,6.4
2004-04-07,Los Angeles,19.78,39,2.2,12.3
2004-04-07,Los Angeles,19.78,39,0.7,4.8
2004-04-07,Los Angeles,19.78,39,0.6,3.8
2004-04-07,Los Angeles,19.78,39,0.8,4.9
2004-04-07,Los Angeles,19.78,39,0.7,3.9
2004-04-07,Los Angeles,19.78,39,0.4,3.2
2004-04-07,Los Angeles,19.78,39,0.5,4.1
2004-04-07,Los Angeles,19.78,39,0.6,4.0
2004-04-07,Los Angeles,19.78,39,0.9,5.5
2004-04-07,Los Angeles,19.78,39,1.6,9.1
2004-04-07,Los Angeles,19.78,39,1.6,9.1
2004-04-07,Los Angeles,19.78,39,1.7,10.1
2004-04-07,Los Angeles,19.78,39,1.3,7.4
2004-04-07,Los Angeles,19.78,39,1.9,9.9
2004-04-07,Los Angeles,19.78,39,1.1,7.2
2004-04-07,Los Angeles,19.78,39,0.8,6.1
2004-04-07,Los Angeles,19.78,39,0.6,4.3
2004-04-07,Los Angeles,19.78,39,1.0,5.4
2004-04-07,Los Angeles,19.78,39,1.0,5.9
2004-04-07,Los Angeles,19.78,39,1.0,6.0
2004-04-07,Los Angeles,19.78,39,0.6,4.0
2004-04-07,Los Angeles,19.78,39,1.1,6.1
2004-04-07,Los Angeles,19.78,39,0.6,4.2
2004-04-07,New York,16.98,33,1.1,6.4
2004-04-07,New York,16.98,33,2.2,12.3
2004-04-07,New York,16.98,33,0.7,4.8
2004-04-07,New York,16.98,33,0.6,3.8
2004-04-07,New York,16.98,33,0.8,4.9
2004-04-07,New York,16.98,33,0.7,3.9
2004-04-07,New York,16.98,33,0.4,3.2
2004-04-07,New York,16.98,33,0.5,4.1
2004-04-07,New York,16.98,33,0.6,4.0
2004-04-07,New York,16.98,33,0.9,5.5
2004-04-07,New York,16.98,33,1.6,9.1
2004-04-07,New York,16.98,33,1.6,9.1
2004-04-07,New York,16.98,33,1.7,10.1
2004-04-07,New York,16.98,33,1.3,7.4
2004-04-07,New York,16.98,33,1.9,9.9
2004-04-07,New York,16.98,33,1.1,7.2
2004-04-07,New York,16.98,33,0.8,6.1
2004-04-07,New York,16.98,33,0.6,4.3
2004-04-07,New York,16.98,33,1.0,5.4
2004-04-07,New York,16.98,33,1.0,5.9
2004-04-07,New York,16.98,33,1.0,6.0
2004-04-07,New York,16.98,33,0.6,4.0
2004-04-07,New York,16.98,33,1.1,6.1
2004-04-07,New York,16.98,33,0.6,4.2
2004-04-07,Philadelphia,19.34,31,1.1,6.4
2004-04-07,Philadelphia,19.34,31,2.2,12.3
2004-04-07,Philadelphia,19.34,31,0.7,4.8
2004-04-07,Philadelphia,19.34,31,0.6,3.8
2004-04-07,Philadelphia,19.34,31,0.8,4.9
2004-04-07,Philadelphia,19.34,31,0.7,3.9
2004-04-07,Philadelphia,19.34,31,0.4,3.2
2004-04-07,Philadelphia,19.34,31,0.5,4.1
2004-04-07,Philadelphia,19.34,31,0.6,4.0
2004-04-07,Philadelphia,19.34,31,0.9,5.5
2004-04-07,Philadelphia,19.34,31,1.6,9.1
2004-04-07,Philadelphia,19.34,31,1.6,9.1
2004-04-07,Philadelphia,19.34,31,1.7,10.1
2004-04-07,Philadelphia,19.34,31,1.3,7.4
2004-04-07,Philadelphia,19.34,31,1.9,9.9
2004-04-07,Philadelphia,19.34,31,1.1,7.2
2004-04-07,Philadelphia,19.34,31,0.8,6.1
2004-04-07,Philadelphia,19.34,31,0.6,4.3
2004-04-07,Philadelphia,19.34,31,1.0,5.4
2004-04-07,Philadelphia,19.34,31,1.0,5.9
2004-04-07,Philadelphia,19.34,31,1.0,6.0
2004-04-07,Philadelphia,19.34,31,0.6,4.0
2004-04-07,Philadelphia,19.34,31,1.1,6.1
2004-04-07,Philadelphia,19.34,31,0.6,4.2
2004-04-07,San Antonio,23.38,26,1.1,6.4
2004-04-07,San Antonio,23.38,26,2.2,12.3
2004-04-07,San Antonio,23.38,26,0.7,4.8
2004-04-07,San Antonio,23.38,26,0.6,3.8
2004-04-07,San Antonio,23.38,26,0.8,4.9
2004-04-07,San Antonio,23.38,26,0.7,3.9
2004-04-07,San Antonio,23.38,26,0.4,3.2
2004-04-07,San Antonio,23.38,26,0.5,4.1
2004-04-07,San Antonio,23.38,26,0.6,4.0
2004-04-07,San Antonio,23.38,26,0.9,5.5
2004-04-07,San Antonio,23.38,26,1.6,9.1
2004-04-07,San Antonio,23.38,26,1.6,9.1
2004-04-07,San Antonio,23.38,26,1.7,10.1
2004-04-07,San Antonio,23.38,26,1.3,7.4
2004-04-07,San Antonio,23.38,26,1.9,9.9
2004-04-07,San Antonio,23.38,26,1.1,7.2
2004-04-07,San Antonio,23.38,26,0.8,6.1
2004-04-07,San Antonio,23.38,26,0.6,4.3
2004-04-07,San Antonio,23.38,26,1.0,5.4
2004-04-07,San Antonio,23.38,26,1.0,5.9
2004-04-07,San Antonio,23.38,26,1.0,6.0
2004-04-07,San Antonio,23.38,26,0.6,4.0
2004-04-07,San Antonio,23.38,26,1.1,6.1
2004-04-07,San Antonio,23.38,26,0.6,4.2
2004-04-07,San Diego,19.71,41,1.1,6.4
2004-04-07,San Diego,19.71,41,2.2,12.3
2004-04-07,San Diego,19.71,41,0.7,4.8
2004-04-07,San Diego,19.71,41,0.6,3.8
2004-04-07,San Diego,19.71,41,0.8,4.9
2004-04-07,San Diego,19.71,41,0.7,3.9
2004-04-07,San Diego,19.71,41,0.4,3.2
2004-04-07,San Diego,19.71,41,0.5,4.1
2004-04-07,San Diego,19.71,41,0.6,4.0
2004-04-07,San Diego,19.71,41,0.9,5.5
2004-04-07,San Diego,19.71,41,1.6,9.1
2004-04-07,San Diego,19.71,41,1.6,9.1
2004-04-07,San Diego,19.71,41,1.7,10.1
2004-04-07,San Diego,19.71,41,1.3,7.4
2004-04-07,San Diego,19.71,41,1.9,9.9
2004-04-07,San Diego,19.71,41,1.1,7.2
2004-04-07,San Diego,19.71,41,0.8,6.1
2004-04-07,San Diego,19.71,41,0.6,4.3
2004-04-07,San Diego,19.71,41,1.0,5.4
2004-04-07,San Diego,19.71,41,1.0,5.9
2004-04-07,San Diego,19.71,41,1.0,6.0
2004-04-07,San Diego,19.71,41,0.6,4.0
2004-04-07,San Diego,19.71,41,1.1,6.1
2004-04-07,San Diego,19.71,41,0.6,4.2
2004-04-07,San Jose,16.78,51,1.1,6.4
2004-04-07,San Jose,16.78,51,2.2,12.3
2004-04-07,San Jose,16.78,51,0.7,4.8
2004-04-07,San Jose,16.78,51,0.6,3.8
2004-04-07,San Jose,16.78,51,0.8,4.9
2004-04-07,San Jose,16.78,51,0.7,3.9
2004-04-07,San Jose,16.78,51,0.4,3.2
2004-04-07,San Jose,16.78,51,0.5,4.1
2004-04-07,San Jose,16.78,51,0.6,4.0
2004-04-07,San Jose,16.78,51,0.9,5.5
2004-04-07,San Jose,16.78,51,1.6,9.1
2004-04-07,San Jose,16.78,51,1.6,9.1
2004-04-07,San Jose,16.78,51,1.7,10.1
2004-04-07,San Jose,16.78,51,1.3,7.4
2004-04-07,San Jose,16.78,51,1.9,9.9
2004-04-07,San Jose,16.78,51,1.1,7.2
2004-04-07,San Jose,16.78,51,0.8,6.1
2004-04-07,San Jose,16.78,51,0.6,4.3
2004-04-07,San Jose,16.78,51,1.0,5.4
2004-04-07,San Jose,16.78,51,1.0,5.9
2004-04-07,San Jose,16.78,51,1.0,6.0
2004-04-07,San Jose,16.78,51,0.6,4.0
2004-04-07,San Jose,16.78,51,1.1,6.1
2004-04-07,San Jose,16.78,51,0.6,4.2
2004-04-08,Chicago,19.46,50,-200.0,9.9
2004-04-08,Chicago,19.46,50,-200.0,7.6
2004-04-08,Chicago,19.46,50,-200.0,8.0
2004-04-08,Chicago,19.46,50,-200.0,6.0
2004-04-08,Chicago,19.46,50,-200.0,26.0
2004-04-08,Chicago,19.46,50,-200.0,10.6
2004-04-08,Chicago,19.46,50,-200.0,10.7
2004-04-08,Chicago,19.46,50,-200.0,8.7
2004-04-08,Chicago,19.46,50,-200.0,8.6
2004-04-08,Chicago,19.46,50,-200.0,8.2
2004-04-08,Chicago,19.46,50,-200.0,8.7
2004-04-08,Chicago,19.46,50,-200.0,5.5
2004-04-08,Chicago,19.46,50,-200.0,7.2
2004-04-08,Chicago,19.46,50,-200.0,5.7
2004-04-08,Chicago,19.46,50,-200.0,4.6
2004-04-08,Chicago,19.46,50,-200.0,19.3
2004-04-08,Chicago,19.46,50,-200.0,3.0
2004-04-08,Chicago,19.46,50,-200.0,3.0
2004-04-08,Chicago,19.46,50,-200.0,4.0
2004-04-08,Chicago,19.46,50,-200.0,5.8
2004-04-08,Chicago,19.46,50,-200.0,8.0
2004-04-08,Chicago,19.46,50,-200.0,9.2
2004-04-08,Chicago,19.46,50,-200.0,8.0
2004-04-08,Chicago,19.46,50,-200.0,7.8
2004-04-08,Dallas,21.87,29,-200.0,9.9
2004-04-08,Dallas,21.87,29,-200.0,7.6
2004-04-08,Dallas,21.87,29,-200.0,8.0
2004-04-08,Dallas,21.87,29,-200.0,6.0
2004-04-08,Dallas,21.87,29,-200.0,26.0
2004-04-08,Dallas,21.87,29,-200.0,10.6
2004-04-08,Dallas,21.87,29,-200.0,10.7
2004-04-08,Dallas,21.87,29,-200.0,8.7
2004-04-08,Dallas,21.87,29,-200.0,8.6
2004-04-08,Dallas,21.87,29,-200.0,8.2
2004-04-08,Dallas,21.87,29,-200.0,8.7
2004-04-08,Dallas,21.87,29,-200.0,5.5
2004-04-08,Dallas,21.87,29,-200.0,7.2
2004-04-08,Dallas,21.87,29,-200.0,5.7
2004-04-08,Dallas,21.87,29,-200.0,4.6
2004-04-08,Dallas,21.87,29,-200.0,19.3
2004-04-08,Dallas,21.87,29,-200.0,3.0
2004-04-08,Dallas,21.87,29,-200.0,3.0
2004-04-08,Dallas,21.87,29,-200.0,4.0
2004-04-08,Dallas,21.87,29,-200.0,5.8
2004-04-08,Dallas,21.87,29,-200.0,8.0
2004-04-08,Dallas,21.87,29,-200.0,9.2
2004-04-08,Dallas,21.87,29,-200.0,8.0
2004-04-08,Dallas,21.87,29,-200.0,7.8
2004-04-08,Houston,21.97,38,-200.0,9.9
2004-04-08,Houston,21.97,38,-200.0,7.6
2004-04-08,Houston,21.97,38,-200.0,8.0
2004-04-08,Houston,21.97,38,-200.0,6.0
2004-04-08,Houston,21.97,38,-200.0,26.0
2004-04-08,Houston,21.97,38,-200.0,10.6
2004-04-08,Houston,21.97,38,-200.0,10.7
2004-04-08,Houston,21.97,38,-200.0,8.7
2004-04-08,Houston,21.97,38,-200.0,8.6
2004-04-08,Houston,21.97,38,-200.0,8.2
2004-04-08,Houston,21.97,38,-200.0,8.7
2004-04-08,Houston,21.97,38,-200.0,5.5
2004-04-08,Houston,21.97,38,-200.0,7.2
2004-04-08,Houston,21.97,38,-200.0,5.7
2004-04-08,Houston,21.97,38,-200.0,4.6
2004-04-08,Houston,21.97,38,-200.0,19.3
2004-04-08,Houston,21.97,38,-200.0,3.0
2004-04-08,Houston,21.97,38,-200.0,3.0
2004-04-08,Houston,21.97,38,-200.0,4.0
2004-04-08,Houston,21.97,38,-200.0,5.8
2004-04-08,Houston,21.97,38,-200.0,8.0
2004-04-08,Houston,21.97,38,-200.0,9.2
2004-04-08,Houston,21.97,38,-200.0,8.0
2004-04-08,Houston,21.97,38,-200.0,7.8
2004-04-08,Los Angeles,19.78,39,-200.0,9.9
2004-04-08,Los Angeles,19.78,39,-200.0,7.6
2004-04-08,Los Angeles,19.78,39,-200.0,8.0
2004-04-08,Los Angeles,19.78,39,-200.0,6.0
2004-04-08,Los Angeles,19.78,39,-200.0,26.0
2004-04-08,Los Angeles,19.78,39,-200.0,10.6
2004-04-08,Los Angeles,19.78,39,-200.0,10.7
2004-04-08,Los Angeles,19.78,39,-200.0,8.7
2004-04-08,Los Angeles,19.78,39,-200.0,8.6
2004-04-08,Los Angeles,19.78,39,-200.0,8.2
2004-04-08,Los Angeles,19.78,39,-200.0,8.7
2004-04-08,Los Angeles,19.78,39,-200.0,5.5
2004-04-08,Los Angeles,19.78,39,-200.0,7.2
2004-04-08,Los Angeles,19.78,39,-200.0,5.7
2004-04-08,Los Angeles,19.78,39,-200.0,4.6
2004-04-08,Los Angeles,19.78,39,-200.0,19.3
2004-04-08,Los Angeles,19.78,39,-200.0,3.0
2004-04-08,Los Angeles,19.78,39,-200.0,3.0
2004-04-08,Los Angeles,19.78,39,-200.0,4.0
2004-04-08,Los Angeles,19.78,39,-200.0,5.8
2004-04-08,Los Angeles,19.78,39,-200.0,8.0
2004-04-08,Los Angeles,19.78,39,-200.0,9.2
2004-04-08,Los Angeles,19.78,39,-200.0,8.0
2004-04-08,Los Angeles,19.78,39,-200.0,7.8
2004-04-08,New York,16.98,33,-200.0,9.9
2004-04-08,New York,16.98,33,-200.0,7.6
2004-04-08,New York,16.98,33,-200.0,8.0
2004-04-08,New York,16.98,33,-200.0,6.0
2004-04-08,New York,16.98,33,-200.0,26.0
2004-04-08,New York,16.98,33,-200.0,10.6
2004-04-08,New York,16.98,33,-200.0,10.7
2004-04-08,New York,16.98,33,-200.0,8.7
2004-04-08,New York,16.98,33,-200.0,8.6
2004-04-08,New York,16.98,33,-200.0,8.2
2004-04-08,New York,16.98,33,-200.0,8.7
2004-04-08,New York,16.98,33,-200.0,5.5
2004-04-08,New York,16.98,33,-200.0,7.2
2004-04-08,New York,16.98,33,-200.0,5.7
2004-04-08,New York,16.98,33,-200.0,4.6
2004-04-08,New York,16.98,33,-200.0,19.3
2004-04-08,New York,16.98,33,-200.0,3.0
2004-04-08,New York,16.98,33,-200.0,3.0
2004-04-08,New York,16.98,33,-200.0,4.0
2004-04-08,New York,16.98,33,-200.0,5.8
2004-04-08,New York,16.98,33,-200.0,8.0
2004-04-08,New York,16.98,33,-200.0,9.2
2004-04-08,New York,16.98,33,-200.0,8.0
2004-04-08,New York,16.98,33,-200.0,7.8
2004-04-08,Philadelphia,19.34,31,-200.0,9.9
2004-04-08,Philadelphia,19.34,31,-200.0,7.6
2004-04-08,Philadelphia,19.34,31,-200.0,8.0
2004-04-08,Philadelphia,19.34,31,-200.0,6.0
2004-04-08,Philadelphia,19.34,31,-200.0,26.0
2004-04-08,Philadelphia,19.34,31,-200.0,10.6
2004-04-08,Philadelphia,19.34,31,-200.0,10.7
2004-04-08,Philadelphia,19.34,31,-200.0,8.7
2004-04-08,Philadelphia,19.34,31,-200.0,8.6
2004-04-08,Philadelphia,19.34,31,-200.0,8.2
2004-04-08,Philadelphia,19.34,31,-200.0,8.7
2004-04-08,Philadelphia,19.34,31,-200.0,5.5
2004-04-08,Philadelphia,19.34,31,-200.0,7.2
2004-04-08,Philadelphia,19.34,31,-200.0,5.7
2004-04-08,Philadelphia,19.34,31,-200.0,4.6
2004-04-08,Philadelphia,19.34,31,-200.0,19.3
2004-04-08,Philadelphia,19.34,31,-200.0,3.0
2004-04-08,Philadelphia,19.34,31,-200.0,3.0
2004-04-08,Philadelphia,19.34,31,-200.0,4.0
2004-04-08,Philadelphia,19.34,31,-200.0,5.8
2004-04-08,Philadelphia,19.34,31,-200.0,8.0
2004-04-08,Philadelphia,19.34,31,-200.0,9.2
2004-04-08,Philadelphia,19.34,31,-200.0,8.0
2004-04-08,Philadelphia,19.34,31,-200.0,7.8
2004-04-08,San Antonio,23.38,26,-200.0,9.9
2004-04-08,San Antonio,23.38,26,-200.0,7.6
2004-04-08,San Antonio,23.38,26,-200.0,8.0
2004-04-08,San Antonio,23.38,26,-200.0,6.0
2004-04-08,San Antonio,23.38,26,-200.0,26.0
2004-04-08,San Antonio,23.38,26,-200.0,10.6
2004-04-08,San Antonio,23.38,26,-200.0,10.7
2004-04-08,San Antonio,23.38,26,-200.0,8.7
2004-04-08,San Antonio,23.38,26,-200.0,8.6
2004-04-08,San Antonio,23.38,26,-200.0,8.2
2004-04-08,San Antonio,23.38,26,-200.0,8.7
2004-04-08,San Antonio,23.38,26,-200.0,5.5
2004-04-08,San Antonio,23.38,26,-200.0,7.2
2004-04-08,San Antonio,23.38,26,-200.0,5.7
2004-04-08,San Antonio,23.38,26,-200.0,4.6
2004-04-08,San Antonio,23.38,26,-200.0,19.3
2004-04-08,San Antonio,23.38,26,-200.0,3.0
2004-04-08,San Antonio,23.38,26,-200.0,3.0
2004-04-08,San Antonio,23.38,26,-200.0,4.0
2004-04-08,San Antonio,23.38,26,-200.0,5.8
2004-04-08,San Antonio,23.38,26,-200.0,8.0
2004-04-08,San Antonio,23.38,26,-200.0,9.2
2004-04-08,San Antonio,23.38,26,-200.0,8.0
2004-04-08,San Antonio,23.38,26,-200.0,7.8
2004-04-08,San Diego,19.71,41,-200.0,9.9
2004-04-08,San Diego,19.71,41,-200.0,7.6
2004-04-08,San Diego,19.71,41,-200.0,8.0
2004-04-08,San Diego,19.71,41,-200.0,6.0
2004-04-08,San Diego,19.71,41,-200.0,26.0
2004-04-08,San Diego,19.71,41,-200.0,10.6
2004-04-08,San Diego,19.71,41,-200.0,10.7
2004-04-08,San Diego,19.71,41,-200.0,8.7
2004-04-08,San Diego,19.71,41,-200.0,8.6
2004-04-08,San Diego,19.71,41,-200.0,8.2
2004-04-08,San Diego,19.71,41,-200.0,8.7
2004-04-08,San Diego,19.71,41,-200.0,5.5
2004-04-08,San Diego,19.71,41,-200.0,7.2
2004-04-08,San Diego,19.71,41,-200.0,5.7
2004-04-08,San Diego,19.71,41,-200.0,4.6
2004-04-08,San Diego,19.71,41,-200.0,19.3
2004-04-08,San Diego,19.71,41,-200.0,3.0
2004-04-08,San Diego,19.71,41,-200.0,3.0
2004-04-08,San Diego,19.71,41,-200.0,4.0
2004-04-08,San Diego,19.71,41,-200.0,5.8
2004-04-08,San Diego,19.71,41,-200.0,8.0
2004-04-08,San Diego,19.71,41,-200.0,9.2
2004-04-08,San Diego,19.71,41,-200.0,8.0
2004-04-08,San Diego,19.71,41,-200.0,7.8
2004-04-08,San Jose,16.78,51,-200.0,9.9
2004-04-08,San Jose,16.78,51,-200.0,7.6
2004-04-08,San Jose,16.78,51,-200.0,8.0
2004-04-08,San Jose,16.78,51,-200.0,6.0
2004-04-08,San Jose,16.78,51,-200.0,26.0
2004-04-08,San Jose,16.78,51,-200.0,10.6
2004-04-08,San Jose,16.78,51,-200.0,10.7
2004-04-08,San Jose,16.78,51,-200.0,8.7
2004-04-08,San Jose,16.78,51,-200.0,8.6
2004-04-08,San Jose,16.78,51,-200.0,8.2
2004-04-08,San Jose,16.78,51,-200.0,8.7
2004-04-08,San Jose,16.78,51,-200.0,5.5
2004-04-08,San Jose,16.78,51,-200.0,7.2
2004-04-08,San Jose,16.78,51,-200.0,5.7
2004-04-08,San Jose,16.78,51,-200.0,4.6
2004-04-08,San Jose,16.78,51,-200.0,19.3
2004-04-08,San Jose,16.78,51,-200.0,3.0
2004-04-08,San Jose,16.78,51,-200.0,3.0
2004-04-08,San Jose,16.78,51,-200.0,4.0
2004-04-08,San Jose,16.78,51,-200.0,5.8
2004-04-08,San Jose,16.78,51,-200.0,8.0
2004-04-08,San Jose,16.78,51,-200.0,9.2
2004-04-08,San Jose,16.78,51,-200.0,8.0
2004-04-08,San Jose,16.78,51,-200.0,7.8
2004-04-09,Chicago,19.46,50,1.8,9.1
2004-04-09,Chicago,19.46,50,1.2,6.7
2004-04-09,Chicago,19.46,50,0.9,6.2
2004-04-09,Chicago,19.46,50,0.8,4.5
2004-04-09,Chicago,19.46,50,0.8,4.7
2004-04-09,Chicago,19.46,50,0.8,4.6
2004-04-09,Chicago,19.46,50,1.0,5.3
2004-04-09,Chicago,19.46,50,1.7,9.1
2004-04-09,Chicago,19.46,50,1.9,11.0
2004-04-09,Chicago,19.46,50,2.0,10.3
2004-04-09,Chicago,19.46,50,2.2,11.2
2004-04-09,Chicago,19.46,50,2.3,12.9
2004-04-09,Chicago,19.46,50,2.2,11.4
2004-04-09,Chicago,19.46,50,2.3,13.2
2004-04-09,Chicago,19.46,50,1.8,9.8
2004-04-09,Chicago,19.46,50,1.6,8.3
2004-04-09,Chicago,19.46,50,1.7,7.8
2004-04-09,Chicago,19.46,50,1.9,10.3
2004-04-09,Chicago,19.46,50,1.6,8.0
2004-04-09,Chicago,19.46,50,2.1,10.0
2004-04-09,Chicago,19.46,50,2.4,12.3
2004-04-09,Chicago,19.46,50,2.3,11.9
2004-04-09,Chicago,19.46,50,1.4,7.9
2004-04-09,Chicago,19.46,50,2.6,13.3
2004-04-09,Dallas,21.87,29,1.8,9.1
2004-04-09,Dallas,21.87,29,1.2,6.7
2004-04-09,Dallas,21.87,29,0.9,6.2
2004-04-09,Dallas,21.87,29,0.8,4.5
2004-04-09,Dallas,21.87,29,0.8,4.7
2004-04-09,Dallas,21.87,29,0.8,4.6
2004-04-09,Dallas,21.87,29,1.0,5.3
2004-04-09,Dallas,21.87,29,1.7,9.1
2004-04-09,Dallas,21.87,29,1.9,11.0
2004-04-09,Dallas,21.87,29,2.0,10.3
2004-04-09,Dallas,21.87,29,2.2,11.2
2004-04-09,Dallas,21.87,29,2.3,12.9
2004-04-09,Dallas,21.87,29,2.2,11.4
2004-04-09,Dallas,21.87,29,2.3,13.2
2004-04-09,Dallas,21.87,29,1.8,9.8
2004-04-09,Dallas,21.87,29,1.6,8.3
2004-04-09,Dallas,21.87,29,1.7,7.8
2004-04-09,Dallas,21.87,29,1.9,10.3
2004-04-09,Dallas,21.87,29,1.6,8.0
2004-04-09,Dallas,21.87,29,2.1,10.0
2004-04-09,Dallas,21.87,29,2.4,12.3
2004-04-09,Dallas,21.87,29,2.3,11.9
2004-04-09,Dallas,21.87,29,1.4,7.9
2004-04-09,Dallas,21.87,29,2.6,13.3
2004-04-09,Houston,21.97,38,1.8,9.1
2004-04-09,Houston,21.97,38,1.2,6.7
2004-04-09,Houston,21.97,38,0.9,6.2
2004-04-09,Houston,21.97,38,0.8,4.5
2004-04-09,Houston,21.97,38,0.8,4.7
2004-04-09,Houston,21.97,38,0.8,4.6
2004-04-09,Houston,21.97,38,1.0,5.3
2004-04-09,Houston,21.97,38,1.7,9.1
2004-04-09,Houston,21.97,38,1.9,11.0
2004-04-09,Houston,21.97,38,2.0,10.3
2004-04-09,Houston,21.97,38,2.2,11.2
2004-04-09,Houston,21.97,38,2.3,12.9
2004-04-09,Houston,21.97,38,2.2,11.4
2004-04-09,Houston,21.97,38,2.3,13.2
2004-04-09,Houston,21.97,38,1.8,9.8
2004-04-09,Houston,21.97,38,1.6,8.3
2004-04-09,Houston,21.97,38,1.7,7.8
2004-04-09,Houston,21.97,38,1.9,10.3
2004-04-09,Houston,21.97,38,1.6,8.0
2004-04-09,Houston,21.97,38,2.1,10.0
2004-04-09,Houston,21.97,38,2.4,12.3
2004-04-09,Houston,21.97,38,2.3,11.9
2004-04-09,Houston,21.97,38,1.4,7.9
2004-04-09,Houston,21.97,38,2.6,13.3
2004-04-09,Los Angeles,19.78,39,1.8,9.1
2004-04-09,Los Angeles,19.78,39,1.2,6.7
2004-04-09,Los Angeles,19.78,39,0.9,6.2
2004-04-09,Los Angeles,19.78,39,0.8,4.5
2004-04-09,Los Angeles,19.78,39,0.8,4.7
2004-04-09,Los Angeles,19.78,39,0.8,4.6
2004-04-09,Los Angeles,19.78,39,1.0,5.3
2004-04-09,Los Angeles,19.78,39,1.7,9.1
2004-04-09,Los Angeles,19.78,39,1.9,11.0
2004-04-09,Los Angeles,19.78,39,2.0,10.3
2004-04-09,Los Angeles,19.78,39,2.2,11.2
2004-04-09,Los Angeles,19.78,39,2.3,12.9
2004-04-09,Los Angeles,19.78,39,2.2,11.4
2004-04-09,Los Angeles,19.78,39,2.3,13.2
2004-04-09,Los Angeles,19.78,39,1.8,9.8
2004-04-09,Los Angeles,19.78,39,1.6,8.3
2004-04-09,Los Angeles,19.78,39,1.7,7.8
2004-04-09,Los Angeles,19.78,39,1.9,10.3
2004-04-09,Los Angeles,19.78,39,1.6,8.0
2004-04-09,Los Angeles,19.78,39,2.1,10.0
2004-04-09,Los Angeles,19.78,39,2.4,12.3
2004-04-09,Los Angeles,19.78,39,2.3,11.9
2004-04-09,Los Angeles,19.78,39,1.4,7.9
2004-04-09,Los Angeles,19.78,39,2.6,13.3
2004-04-09,New York,16.98,33,1.8,9.1
2004-04-09,New York,16.98,33,1.2,6.7
2004-04-09,New York,16.98,33,0.9,6.2
2004-04-09,New York,16.98,33,0.8,4.5
2004-04-09,New York,16.98,33,0.8,4.7
2004-04-09,New York,16.98,33,0.8,4.6
2004-04-09,New York,16.98,33,1.0,5.3
2004-04-09,New York,16.98,33,1.7,9.1
2004-04-09,New York,16.98,33,1.9,11.0
2004-04-09,New York,16.98,33,2.0,10.3
2004-04-09,New York,16.98,33,2.2,11.2
2004-04-09,New York,16.98,33,2.3,12.9
2004-04-09,New York,16.98,33,2.2,11.4
2004-04-09,New York,16.98,33,2.3,13.2
2004-04-09,New York,16.98,33,1.8,9.8
2004-04-09,New York,16.98,33,1.6,8.3
2004-04-09,New York,16.98,33,1.7,7.8
2004-04-09,New York,16.98,33,1.9,10.3
2004-04-09,New York,16.98,33,1.6,8.0
2004-04-09,New York,16.98,33,2.1,10.0
2004-04-09,New York,16.98,33,2.4,12.3
2004-04-09,New York,16.98,33,2.3,11.9
2004-04-09,New York,16.98,33,1.4,7.9
2004-04-09,New York,16.98,33,2.6,13.3
2004-04-09,Philadelphia,19.34,31,1.8,9.1
2004-04-09,Philadelphia,19.34,31,1.2,6.7
2004-04-09,Philadelphia,19.34,31,0.9,6.2
2004-04-09,Philadelphia,19.34,31,0.8,4.5
2004-04-09,Philadelphia,19.34,31,0.8,4.7
2004-04-09,Philadelphia,19.34,31,0.8,4.6
2004-04-09,Philadelphia,19.34,31,1.0,5.3
2004-04-09,Philadelphia,19.34,31,1.7,9.1
2004-04-09,Philadelphia,19.34,31,1.9,11.0
2004-04-09,Philadelphia,19.34,31,2.0,10.3
2004-04-09,Philadelphia,19.34,31,2.2,11.2
2004-04-09,Philadelphia,19.34,31,2.3,12.9
2004-04-09,Philadelphia,19.34,31,2.2,11.4
2004-04-09,Philadelphia,19.34,31,2.3,13.2
2004-04-09,Philadelphia,19.34,31,1.8,9.8
2004-04-09,Philadelphia,19.34,31,1.6,8.3
